treatment,tree_id,deploy,metabolite,site_num,tree_num,decomp_day,well_id,time,od_raw,od_corrected_b,od_corrected_b_n,blank,neg,nm
AB,SEK,HOK,SEK,1,3,3,3D,120,0.633,0.555933692,0.405203645,1.138625,0.171625,450
P,SEK,SEK,SEK,1,3,3,3E,120,1.296,1.138214952,0.987484905,1.138625,0.171625,450
AB,SEK,SEK,SEK,1,3,3,3F,120,1.01,0.887034801,0.736304754,1.138625,0.171625,450
P,HOK,SEK,SEK,1,3,3,3G,120,0.97,0.85190471,0.701174662,1.138625,0.171625,450
AB,HOK,SEK,SEK,1,3,3,3H,120,1.727,1.516741684,1.366011637,1.138625,0.171625,450
P,HOK,HOK,SEK,1,2,3,4A,120,1.519,1.33406521,1.183335163,1.138625,0.171625,450
AB,HOK,HOK,SEK,1,2,3,4B,120,1.213,1.065320013,0.914589966,1.138625,0.171625,450
P,SEK,HOK,SEK,1,2,3,4C,120,1.285,1.128554177,0.97782413,1.138625,0.171625,450
AB,SEK,HOK,SEK,1,2,3,4D,120,0.999,0.877374026,0.726643979,1.138625,0.171625,450
P,SEK,SEK,SEK,1,2,3,4E,120,1.484,1.303326381,1.152596333,1.138625,0.171625,450
AB,SEK,SEK,SEK,1,2,3,4F,120,1.415,1.242726973,1.091996926,1.138625,0.171625,450
P,HOK,SEK,SEK,1,2,3,4G,120,2.717,2.386211439,2.235481392,1.138625,0.171625,450
AB,HOK,SEK,SEK,1,2,3,4H,120,2.277,1.999780437,1.84905039,1.138625,0.171625,450
P,HOK,HOK,SEK,1,1,3,5A,120,1.009,0.886156549,0.735426501,1.138625,0.171625,450
AB,HOK,HOK,SEK,1,1,3,5B,120,1.277,1.121528159,0.970798112,1.138625,0.171625,450
P,SEK,HOK,SEK,1,1,3,5C,120,1.125,0.988033813,0.837303766,1.138625,0.171625,450
AB,SEK,HOK,SEK,1,1,3,5D,120,1.35,1.185640575,1.034910528,1.138625,0.171625,450
P,SEK,SEK,SEK,1,1,3,5E,120,2.411,2.117466242,1.966736195,1.138625,0.171625,450
AB,SEK,SEK,SEK,1,1,3,5F,120,0.648,0.569107476,0.418377429,1.138625,0.171625,450
P,HOK,SEK,SEK,1,1,3,5G,120,1.405,1.233944451,1.083214403,1.138625,0.171625,450
AB,HOK,SEK,SEK,1,1,3,5H,120,1.11,0.974860029,0.824129981,1.138625,0.171625,450
P,HOK,HOK,HOK,1,5,3,6A,120,1.289,1.132067186,0.981337139,1.138625,0.171625,450
AB,HOK,HOK,HOK,1,5,3,6B,120,1.678,1.473707322,1.322977275,1.138625,0.171625,450
P,SEK,HOK,HOK,1,5,3,6C,120,0.8,0.702601822,0.551871775,1.138625,0.171625,450
AB,SEK,HOK,HOK,1,5,3,6D,120,0.962,0.844878691,0.694148644,1.138625,0.171625,450
P,SEK,SEK,HOK,1,5,3,6E,120,0.919,0.807113844,0.656383796,1.138625,0.171625,450
AB,SEK,SEK,HOK,1,5,3,6F,120,0.968,0.850148205,0.699418158,1.138625,0.171625,450
P,HOK,SEK,HOK,1,5,3,6G,120,1.958,1.71961796,1.568887913,1.138625,0.171625,450
AB,HOK,SEK,HOK,1,5,3,6H,120,1.001,0.87913053,0.728400483,1.138625,0.171625,450
P,HOK,HOK,HOK,1,4,3,7A,120,1.026,0.901086837,0.75035679,1.138625,0.171625,450
AB,HOK,HOK,HOK,1,4,3,7B,120,0.831,0.729827643,0.579097596,1.138625,0.171625,450
P,SEK,HOK,HOK,1,4,3,7C,120,0.5,0.439126139,0.288396092,1.138625,0.171625,450
AB,SEK,HOK,HOK,1,4,3,7D,120,0.836,0.734218904,0.583488857,1.138625,0.171625,450
P,SEK,SEK,HOK,1,4,3,7E,120,0.795,0.698210561,0.547480514,1.138625,0.171625,450
AB,SEK,SEK,HOK,1,4,3,7F,120,1.186,1.041607202,0.890877155,1.138625,0.171625,450
P,HOK,SEK,HOK,1,4,3,7G,120,0.786,0.690306291,0.539576243,1.138625,0.171625,450
AB,HOK,SEK,HOK,1,4,3,7H,120,1.241,1.089911077,0.93918103,1.138625,0.171625,450
P,HOK,HOK,HOK,1,3,3,8A,120,1.95,1.712591942,1.561861895,1.138625,0.171625,450
AB,HOK,HOK,HOK,1,3,3,8B,120,1.095,0.961686244,0.810956197,1.138625,0.171625,450
P,SEK,HOK,HOK,1,3,3,8C,120,1.28,1.124162916,0.973432869,1.138625,0.171625,450
AB,SEK,HOK,HOK,1,3,3,8D,120,0.962,0.844878691,0.694148644,1.138625,0.171625,450
P,SEK,SEK,HOK,1,3,3,8E,120,1.914,1.68097486,1.530244813,1.138625,0.171625,450
AB,SEK,SEK,HOK,1,3,3,8F,120,2.323,2.040180042,1.889449995,1.138625,0.171625,450
P,HOK,SEK,HOK,1,3,3,8G,120,1.27,1.115380393,0.964650346,1.138625,0.171625,450
AB,HOK,SEK,HOK,1,3,3,8H,120,1.207,1.0600505,0.909320452,1.138625,0.171625,450
P,HOK,HOK,HOK,1,2,3,9A,120,1.952,1.714348447,1.563618399,1.138625,0.171625,450
AB,HOK,HOK,HOK,1,2,3,9B,120,1.117,0.981007795,0.830277747,1.138625,0.171625,450
P,SEK,HOK,HOK,1,2,3,9C,120,2.218,1.947963553,1.797233505,1.138625,0.171625,450
AB,SEK,HOK,HOK,1,2,3,9D,120,2.197,1.929520255,1.778790207,1.138625,0.171625,450
P,SEK,SEK,HOK,1,2,3,9E,120,1.021,0.896695576,0.745965529,1.138625,0.171625,450
AB,SEK,SEK,HOK,1,2,3,9FR,120,2.084,1.830277747,1.6795477,1.138625,0.171625,450
P,HOK,SEK,HOK,1,2,3,9G,120,1.816,1.594906137,1.44417609,1.138625,0.171625,450
AB,HOK,SEK,HOK,1,2,3,9H,120,1.173,1.030189922,0.879459875,1.138625,0.171625,450
P,HOK,HOK,HOK,1,1,3,10A,120,1.623,1.425403447,1.2746734,1.138625,0.171625,450
AB,HOK,HOK,HOK,1,1,3,10B,120,1.7,1.493028873,1.342298825,1.138625,0.171625,450
P,SEK,HOK,HOK,1,1,3,10C,120,1.523,1.337578219,1.186848172,1.138625,0.171625,450
AB,SEK,HOK,HOK,1,1,3,10D,120,2.219,1.948841805,1.798111758,1.138625,0.171625,450
P,SEK,SEK,HOK,1,1,3,10E,120,1.725,1.514985179,1.364255132,1.138625,0.171625,450
AB,SEK,SEK,HOK,1,1,3,10F,120,2.319,2.036667033,1.885936985,1.138625,0.171625,450
P,HOK,SEK,HOK,1,1,3,10G,120,2.161,1.897903173,1.747173125,1.138625,0.171625,450
AB,HOK,SEK,HOK,1,1,3,10H,120,1.735,1.523767702,1.373037655,1.138625,0.171625,450
P,HOK,HOK,SEK,2,5,3,1A,960,1.658,1.395182497,1.241611444,1.188375,0.1825,450
AB,HOK,HOK,SEK,2,5,3,1B,960,1.129,0.950036815,0.796465762,1.188375,0.1825,450
P,SEK,HOK,SEK,2,5,3,1C,960,1.836,1.544966867,1.391395814,1.188375,0.1825,450
AB,SEK,HOK,SEK,2,5,3,1D,960,1.084,0.91216998,0.758598927,1.188375,0.1825,450
P,SEK,SEK,SEK,2,5,3,1E,960,1.737,1.46165983,1.308088777,1.188375,0.1825,450
AB,SEK,SEK,SEK,2,5,3,1F,960,2.073,1.744398864,1.590827811,1.188375,0.1825,450
P,HOK,SEK,SEK,2,5,3,1G,960,1.682,1.415378142,1.26180709,1.188375,0.1825,450
AB,HOK,SEK,SEK,2,5,3,1H,960,0.909,0.764910066,0.611339013,1.188375,0.1825,450
P,HOK,HOK,SEK,2,4,3,2A,960,1.28,1.077101083,0.923530031,1.188375,0.1825,450
AB,HOK,HOK,SEK,2,4,3,2B,960,1.301,1.094772273,0.94120122,1.188375,0.1825,450
P,SEK,HOK,SEK,2,4,3,2C,960,0.899,0.756495214,0.602924161,1.188375,0.1825,450
AB,SEK,HOK,SEK,2,4,3,2D,960,2.531,2.129799095,1.976228042,1.188375,0.1825,450
P,SEK,SEK,SEK,2,4,3,2E,960,0.74,0.622699064,0.469128011,1.188375,0.1825,450
AB,SEK,SEK,SEK,2,4,3,2F,960,1.444,1.21510466,1.061533607,1.188375,0.1825,450
P,HOK,SEK,SEK,2,4,3,2G,960,1.762,1.48269696,1.329125907,1.188375,0.1825,450
AB,HOK,SEK,SEK,2,4,3,2H,960,2.462,2.071736615,1.918165562,1.188375,0.1825,450
P,HOK,HOK,SEK,2,3,3,3A,960,0.624,0.525086778,0.371515725,1.188375,0.1825,450
AB,HOK,HOK,SEK,2,3,3,3B,960,1.095,0.921426318,0.767855265,1.188375,0.1825,450
P,SEK,HOK,SEK,2,3,3,3C,960,0.97,0.816240665,0.662669612,1.188375,0.1825,450
AB,SEK,HOK,SEK,2,3,3,3D,960,1.326,1.115809404,0.962238351,1.188375,0.1825,450
P,SEK,SEK,SEK,2,3,3,3E,960,0.984,0.828021458,0.674450405,1.188375,0.1825,450
AB,SEK,SEK,SEK,2,3,3,3F,960,1.782,1.499526665,1.345955612,1.188375,0.1825,450
P,HOK,SEK,SEK,2,3,3,3G,960,2.101,1.76796045,1.614389397,1.188375,0.1825,450
AB,HOK,SEK,SEK,2,3,3,3H,960,1,0.841485221,0.687914169,1.188375,0.1825,450
P,HOK,HOK,SEK,2,2,3,4A,960,1.018,0.856631955,0.703060903,1.188375,0.1825,450
AB,HOK,HOK,SEK,2,2,3,4B,960,1.122,0.944146418,0.790575366,1.188375,0.1825,450
P,SEK,HOK,SEK,2,2,3,4C,960,1.164,0.979488798,0.825917745,1.188375,0.1825,450
AB,SEK,HOK,SEK,2,2,3,4D,960,1.671,1.406121805,1.252550752,1.188375,0.1825,450
P,SEK,SEK,SEK,2,2,3,4E,960,2.291,1.927842642,1.774271589,1.188375,0.1825,450
AB,SEK,SEK,SEK,2,2,3,4F,960,1.111,0.934890081,0.781319028,1.188375,0.1825,450
P,HOK,SEK,SEK,2,2,3,4G,960,1.945,1.636688756,1.483117703,1.188375,0.1825,450
AB,HOK,SEK,SEK,2,2,3,4H,960,1.063,0.89449879,0.740927738,1.188375,0.1825,450
P,HOK,HOK,SEK,2,1,3,5A,960,1.566,1.317765857,1.164194804,1.188375,0.1825,450
AB,HOK,HOK,SEK,2,1,3,5B,960,2.46,2.070053645,1.916482592,1.188375,0.1825,450
P,SEK,HOK,SEK,2,1,3,5C,960,1.92,1.615651625,1.462080572,1.188375,0.1825,450
AB,SEK,HOK,SEK,2,1,3,5D,960,1.276,1.073735143,0.92016409,1.188375,0.1825,450
P,SEK,SEK,SEK,2,1,3,5E,960,2.784,2.342694856,2.189123804,1.188375,0.1825,450
AB,SEK,SEK,SEK,2,1,3,5F,960,2.052,1.726727674,1.573156621,1.188375,0.1825,450
P,HOK,SEK,SEK,2,1,3,5G,960,1.803,1.517197854,1.363626801,1.188375,0.1825,450
AB,HOK,SEK,SEK,2,1,3,5H,960,2.267,1.907646997,1.754075944,1.188375,0.1825,450
P,HOK,HOK,HOK,2,5,3,6A,960,2.031,1.709056485,1.555485432,1.188375,0.1825,450
AB,HOK,HOK,HOK,2,5,3,6B,960,1.125,0.946670874,0.793099821,1.188375,0.1825,450
P,SEK,HOK,HOK,2,5,3,6C,960,1.163,0.978647313,0.82507626,1.188375,0.1825,450
AB,SEK,HOK,HOK,2,5,3,6D,960,2.412,2.029662354,1.876091301,1.188375,0.1825,450
P,SEK,SEK,HOK,2,5,3,6E,960,1.817,1.528978647,1.375407594,1.188375,0.1825,450
AB,SEK,SEK,HOK,2,5,3,6F,960,2.254,1.896707689,1.743136636,1.188375,0.1825,450
P,HOK,SEK,HOK,2,5,3,6G,960,2.239,1.884085411,1.730514358,1.188375,0.1825,450
AB,HOK,SEK,HOK,2,5,3,6H,960,1.687,1.419585569,1.266014516,1.188375,0.1825,450
P,HOK,HOK,HOK,2,4,3,7A,960,1,0.841485221,0.687914169,1.188375,0.1825,450
AB,HOK,HOK,HOK,2,4,3,7B,960,1.361,1.145261386,0.991690333,1.188375,0.1825,450
P,SEK,HOK,HOK,2,4,3,7C,960,0.667,0.561270643,0.40769959,1.188375,0.1825,450
AB,SEK,HOK,HOK,2,4,3,7D,960,1.498,1.260544862,1.106973809,1.188375,0.1825,450
P,SEK,SEK,HOK,2,4,3,7E,960,0.714,0.600820448,0.447249395,1.188375,0.1825,450
AB,SEK,SEK,HOK,2,4,3,7F,960,1.336,1.124224256,0.970653203,1.188375,0.1825,450
P,HOK,SEK,HOK,2,4,3,7G,960,1.119,0.941621963,0.78805091,1.188375,0.1825,450
AB,HOK,SEK,HOK,2,4,3,7H,960,0.895,0.753129273,0.59955822,1.188375,0.1825,450
P,HOK,HOK,HOK,2,3,3,8A,960,1.594,1.341327443,1.18775639,1.188375,0.1825,450
AB,HOK,HOK,HOK,2,3,3,8B,960,0.737,0.620174608,0.466603555,1.188375,0.1825,450
P,SEK,HOK,HOK,2,3,3,8C,960,2.295,1.931208583,1.77763753,1.188375,0.1825,450
AB,SEK,HOK,HOK,2,3,3,8D,960,1.591,1.338802987,1.185231934,1.188375,0.1825,450
P,SEK,SEK,HOK,2,3,3,8E,960,1.125,0.946670874,0.793099821,1.188375,0.1825,450
AB,SEK,SEK,HOK,2,3,3,8F,960,0.894,0.752287788,0.598716735,1.188375,0.1825,450
P,HOK,SEK,HOK,2,3,3,8G,960,2.332,1.962343536,1.808772483,1.188375,0.1825,450
AB,HOK,SEK,HOK,2,3,3,8H,960,1.547,1.301777638,1.148206585,1.188375,0.1825,450
P,HOK,HOK,HOK,2,2,3,9A,960,1.212,1.019880088,0.866309035,1.188375,0.1825,450
AB,HOK,HOK,HOK,2,2,3,9B,960,1.224,1.029977911,0.876406858,1.188375,0.1825,450
P,SEK,HOK,HOK,2,2,3,9C,960,1.673,1.407804775,1.254233723,1.188375,0.1825,450
AB,SEK,HOK,HOK,2,2,3,9D,960,1.503,1.264752288,1.111181235,1.188375,0.1825,450
P,SEK,SEK,HOK,2,2,3,9E,960,2.337,1.966550962,1.81297991,1.188375,0.1825,450
AB,SEK,SEK,HOK,2,2,3,9F,960,1.215,1.022404544,0.868833491,1.188375,0.1825,450
P,HOK,SEK,HOK,2,2,3,9G,960,1.921,1.61649311,1.462922057,1.188375,0.1825,450
AB,HOK,SEK,HOK,2,2,3,9H,960,1.422,1.196591985,1.043020932,1.188375,0.1825,450
P,HOK,HOK,HOK,2,1,3,10A,960,1.963,1.65183549,1.498264437,1.188375,0.1825,450
AB,HOK,HOK,HOK,2,1,3,10B,960,1.866,1.570211423,1.41664037,1.188375,0.1825,450
P,SEK,HOK,HOK,2,1,3,10C,960,2.604,2.191227517,2.037656464,1.188375,0.1825,450
AB,SEK,HOK,HOK,2,1,3,10D,960,1.375,1.157042179,1.003471127,1.188375,0.1825,450
P,SEK,SEK,HOK,2,1,3,10E,960,1.481,1.246239613,1.09266856,1.188375,0.1825,450
AB,SEK,SEK,HOK,2,1,3,10F,960,2.657,2.235826233,2.08225518,1.188375,0.1825,450
P,HOK,SEK,HOK,2,1,3,10G,960,1.989,1.673714105,1.520143052,1.188375,0.1825,450
AB,HOK,SEK,HOK,2,1,3,10H,960,1.868,1.571894394,1.418323341,1.188375,0.1825,450
P,HOK,HOK,SEK,1,5,3,1A,960,1.173,0.987062165,0.833491112,1.188375,0.1825,450
AB,HOK,HOK,SEK,1,5,3,1B,960,1.067,0.897864731,0.744293678,1.188375,0.1825,450
P,SEK,HOK,SEK,1,5,3,1C,960,0.95,0.79941096,0.645839907,1.188375,0.1825,450
AB,SEK,HOK,SEK,1,5,3,1D,960,1.084,0.91216998,0.758598927,1.188375,0.1825,450
P,SEK,SEK,SEK,1,5,3,1E,960,2.232,1.878195014,1.724623961,1.188375,0.1825,450
AB,SEK,SEK,SEK,1,5,3,1F,960,0.89,0.748921847,0.595350794,1.188375,0.1825,450
P,HOK,SEK,SEK,1,5,3,1G,960,1.525,1.283264963,1.12969391,1.188375,0.1825,450
AB,HOK,SEK,SEK,1,5,3,1H,960,1.246,1.048490586,0.894919533,1.188375,0.1825,450
P,HOK,HOK,SEK,1,4,3,2A,960,2.069,1.741032923,1.58746187,1.188375,0.1825,450
AB,HOK,HOK,SEK,1,4,3,2B,960,1.967,1.655201431,1.501630378,1.188375,0.1825,450
P,SEK,HOK,SEK,1,4,3,2C,960,2.294,1.930367098,1.776796045,1.188375,0.1825,450
AB,SEK,HOK,SEK,1,4,3,2D,960,1.141,0.960134638,0.806563585,1.188375,0.1825,450
P,SEK,SEK,SEK,1,4,3,2E,960,1.432,1.205006837,1.051435784,1.188375,0.1825,450
AB,SEK,SEK,SEK,1,4,3,2F,960,1.782,1.499526665,1.345955612,1.188375,0.1825,450
P,HOK,SEK,SEK,1,4,3,2G,960,2.059,1.732618071,1.579047018,1.188375,0.1825,450
AB,HOK,SEK,SEK,1,4,3,2H,960,1.722,1.449037551,1.295466498,1.188375,0.1825,450
P,HOK,HOK,SEK,1,3,3,3A,960,1.851,1.557589145,1.404018092,1.188375,0.1825,450
AB,HOK,HOK,SEK,1,3,3,3B,960,1.317,1.108236037,0.954664984,1.188375,0.1825,450
P,SEK,HOK,SEK,1,3,3,3C,960,2.188,1.841169664,1.687598612,1.188375,0.1825,450
AB,SEK,HOK,SEK,1,3,3,3D,960,0.713,0.599978963,0.44640791,1.188375,0.1825,450
P,SEK,SEK,SEK,1,3,3,3E,960,1.363,1.146944357,0.993373304,1.188375,0.1825,450
AB,SEK,SEK,SEK,1,3,3,3F,960,1.01,0.849900074,0.696329021,1.188375,0.1825,450
P,HOK,SEK,SEK,1,3,3,3G,960,1.655,1.392658041,1.239086989,1.188375,0.1825,450
AB,HOK,SEK,SEK,1,3,3,3H,960,0.981,0.825497002,0.671925949,1.188375,0.1825,450
P,HOK,HOK,SEK,1,2,3,4A,960,1.606,1.351425266,1.197854213,1.188375,0.1825,450
AB,HOK,HOK,SEK,1,2,3,4B,960,1.43,1.203323867,1.049752814,1.188375,0.1825,450
P,SEK,HOK,SEK,1,2,3,4C,960,1.52,1.279057537,1.125486484,1.188375,0.1825,450
AB,SEK,HOK,SEK,1,2,3,4D,960,1.159,0.975281372,0.821710319,1.188375,0.1825,450
P,SEK,SEK,SEK,1,2,3,4E,960,1.838,1.546649837,1.393078784,1.188375,0.1825,450
AB,SEK,SEK,SEK,1,2,3,4F,960,1.475,1.241190702,1.087619649,1.188375,0.1825,450
P,HOK,SEK,SEK,1,2,3,4G,960,2.95,2.482381403,2.32881035,1.188375,0.1825,450
AB,HOK,SEK,SEK,1,2,3,4H,960,1.942,1.6341643,1.480593247,1.188375,0.1825,450
P,HOK,HOK,SEK,1,1,3,5A,960,1.624,1.366572,1.213000947,1.188375,0.1825,450
AB,HOK,HOK,SEK,1,1,3,5B,960,1.367,1.150310298,0.996739245,1.188375,0.1825,450
P,SEK,HOK,SEK,1,1,3,5C,960,1.398,1.17639634,1.022825287,1.188375,0.1825,450
AB,SEK,HOK,SEK,1,1,3,5D,960,1.447,1.217629115,1.064058062,1.188375,0.1825,450
P,SEK,SEK,SEK,1,1,3,5E,960,2.468,2.076785526,1.923214474,1.188375,0.1825,450
AB,SEK,SEK,SEK,1,1,3,5F,960,1.016,0.854948985,0.701377932,1.188375,0.1825,450
P,HOK,SEK,SEK,1,1,3,5G,960,1.527,1.284947933,1.13137688,1.188375,0.1825,450
AB,HOK,SEK,SEK,1,1,3,5H,960,1.244,1.046807615,0.893236563,1.188375,0.1825,450
P,HOK,HOK,HOK,1,5,3,6A,960,1.386,1.166298517,1.012727464,1.188375,0.1825,450
AB,HOK,HOK,HOK,1,5,3,6B,960,2.551,2.1466288,1.993057747,1.188375,0.1825,450
P,SEK,HOK,HOK,1,5,3,6C,960,1.161,0.976964342,0.823393289,1.188375,0.1825,450
AB,SEK,HOK,HOK,1,5,3,6D,960,0.778,0.654675502,0.501104449,1.188375,0.1825,450
P,SEK,SEK,HOK,1,5,3,6E,960,1.037,0.872620175,0.719049122,1.188375,0.1825,450
AB,SEK,SEK,HOK,1,5,3,6F,960,1.093,0.919743347,0.766172294,1.188375,0.1825,450
P,HOK,SEK,HOK,1,5,3,6G,960,2.341,1.969916903,1.81634585,1.188375,0.1825,450
AB,HOK,SEK,HOK,1,5,3,6H,960,1.094,0.920584832,0.767013779,1.188375,0.1825,450
P,HOK,HOK,HOK,1,4,3,7A,960,1.335,1.123382771,0.969811718,1.188375,0.1825,450
AB,HOK,HOK,HOK,1,4,3,7B,960,1.248,1.050173556,0.896602503,1.188375,0.1825,450
P,SEK,HOK,HOK,1,4,3,7C,960,0.398,0.334911118,0.181340065,1.188375,0.1825,450
AB,SEK,HOK,HOK,1,4,3,7D,960,1.016,0.854948985,0.701377932,1.188375,0.1825,450
P,SEK,SEK,HOK,1,4,3,7E,960,1.009,0.849058588,0.695487536,1.188375,0.1825,450
AB,SEK,SEK,HOK,1,4,3,7F,960,1.941,1.633322815,1.479751762,1.188375,0.1825,450
P,HOK,SEK,HOK,1,4,3,7G,960,1.085,0.913011465,0.759440412,1.188375,0.1825,450
AB,HOK,SEK,HOK,1,4,3,7H,960,1.404,1.181445251,1.027874198,1.188375,0.1825,450
P,HOK,HOK,HOK,1,3,3,8A,960,2.226,1.873146103,1.71957505,1.188375,0.1825,450
AB,HOK,HOK,HOK,1,3,3,8B,960,1.19,1.001367413,0.847796361,1.188375,0.1825,450
P,SEK,HOK,HOK,1,3,3,8C,960,1.958,1.647628064,1.494057011,1.188375,0.1825,450
AB,SEK,HOK,HOK,1,3,3,8D,960,1.194,1.004733354,0.851162302,1.188375,0.1825,450
P,SEK,SEK,HOK,1,3,3,8E,960,1.423,1.19743347,1.043862417,1.188375,0.1825,450
AB,SEK,SEK,HOK,1,3,3,8F,960,2.312,1.945513832,1.791942779,1.188375,0.1825,450
P,HOK,SEK,HOK,1,3,3,8G,960,1.538,1.294204271,1.140633218,1.188375,0.1825,450
AB,HOK,SEK,HOK,1,3,3,8H,960,1.356,1.14105396,0.987482907,1.188375,0.1825,450
P,HOK,HOK,HOK,1,2,3,9A,960,2.524,2.123908699,1.970337646,1.188375,0.1825,450
AB,HOK,HOK,HOK,1,2,3,9B,960,1.284,1.080467024,0.926895971,1.188375,0.1825,450
P,SEK,HOK,HOK,1,2,3,9C,960,2.58,2.171031871,2.017460818,1.188375,0.1825,450
AB,SEK,HOK,HOK,1,2,3,9D,960,2.412,2.029662354,1.876091301,1.188375,0.1825,450
P,SEK,SEK,HOK,1,2,3,9E,960,1.197,1.00725781,0.853686757,1.188375,0.1825,450
AB,SEK,SEK,HOK,1,2,3,9FR,960,1.42,1.194909014,1.041337962,1.188375,0.1825,450
P,HOK,SEK,HOK,1,2,3,9G,960,1.954,1.644262123,1.49069107,1.188375,0.1825,450
AB,HOK,SEK,HOK,1,2,3,9H,960,1.216,1.023246029,0.869674976,1.188375,0.1825,450
P,HOK,HOK,HOK,1,1,3,10A,960,2.071,1.742715894,1.589144841,1.188375,0.1825,450
AB,HOK,HOK,HOK,1,1,3,10B,960,1.899,1.597980435,1.444409383,1.188375,0.1825,450
P,SEK,HOK,HOK,1,1,3,10C,960,1.786,1.502892605,1.349321553,1.188375,0.1825,450
AB,SEK,HOK,HOK,1,1,3,10D,960,2.279,1.91774482,1.764173767,1.188375,0.1825,450
P,SEK,SEK,HOK,1,1,3,10E,960,1.293,1.088040391,0.934469338,1.188375,0.1825,450
AB,SEK,SEK,HOK,1,1,3,10F,960,2.444,2.056589881,1.903018828,1.188375,0.1825,450
P,HOK,SEK,HOK,1,1,3,10G,960,1.664,1.400231408,1.246660356,1.188375,0.1825,450
AB,HOK,SEK,HOK,1,1,3,10H,960,1.841,1.549174293,1.39560324,1.188375,0.1825,450
P,HOK,HOK,SEK,2,5,3,1A,1440,1.844,1.574722459,1.413215201,1.171,0.189125,450
AB,HOK,HOK,SEK,2,5,3,1B,1440,1.116,0.953031597,0.791524338,1.171,0.189125,450
P,SEK,HOK,SEK,2,5,3,1C,1440,2.527,2.157984629,1.99647737,1.171,0.189125,450
AB,SEK,HOK,SEK,2,5,3,1D,1440,1.094,0.934244236,0.772736977,1.171,0.189125,450
P,SEK,SEK,SEK,2,5,3,1E,1440,1.578,1.347566183,1.186058924,1.171,0.189125,450
AB,SEK,SEK,SEK,2,5,3,1F,1440,1.632,1.393680615,1.232173356,1.171,0.189125,450
P,HOK,SEK,SEK,2,5,3,1G,1440,1.299,1.109308284,0.947801025,1.171,0.189125,450
AB,HOK,SEK,SEK,2,5,3,1H,1440,1.056,0.901793339,0.74028608,1.171,0.189125,450
P,HOK,HOK,SEK,2,4,3,2A,1440,1.3,1.110162254,0.948654996,1.171,0.189125,450
AB,HOK,HOK,SEK,2,4,3,2B,1440,1.05,0.896669513,0.735162255,1.171,0.189125,450
P,SEK,HOK,SEK,2,4,3,2C,1440,0.904,0.771989752,0.610482494,1.171,0.189125,450
AB,SEK,HOK,SEK,2,4,3,2D,1440,2.369,2.023057216,1.861549957,1.171,0.189125,450
P,SEK,SEK,SEK,2,4,3,2E,1440,0.794,0.678052946,0.516545687,1.171,0.189125,450
AB,SEK,SEK,SEK,2,4,3,2F,1440,1.596,1.36293766,1.201430401,1.171,0.189125,450
P,HOK,SEK,SEK,2,4,3,2G,1440,1.968,1.680614859,1.5191076,1.171,0.189125,450
AB,HOK,SEK,SEK,2,4,3,2H,1440,2.461,2.101622545,1.940115286,1.171,0.189125,450
P,HOK,HOK,SEK,2,3,3,3A,1440,0.74,0.631938514,0.470431255,1.171,0.189125,450
AB,HOK,HOK,SEK,2,3,3,3B,1440,1.042,0.889837746,0.728330487,1.171,0.189125,450
P,SEK,HOK,SEK,2,3,3,3C,1440,1.025,0.875320239,0.71381298,1.171,0.189125,450
AB,SEK,HOK,SEK,2,3,3,3D,1440,1.27,1.084543126,0.923035867,1.171,0.189125,450
P,SEK,SEK,SEK,2,3,3,3E,1440,1.655,1.413321947,1.251814688,1.171,0.189125,450
AB,SEK,SEK,SEK,2,3,3,3F,1440,1.979,1.69000854,1.528501281,1.171,0.189125,450
P,HOK,SEK,SEK,2,3,3,3G,1440,2.234,1.907771136,1.746263877,1.171,0.189125,450
AB,HOK,SEK,SEK,2,3,3,3H,1440,1.083,0.924850555,0.763343296,1.171,0.189125,450
P,HOK,HOK,SEK,2,2,3,4A,1440,1.033,0.882152007,0.720644748,1.171,0.189125,450
AB,HOK,HOK,SEK,2,2,3,4B,1440,1.042,0.889837746,0.728330487,1.171,0.189125,450
P,SEK,HOK,SEK,2,2,3,4C,1440,1.255,1.071733561,0.910226302,1.171,0.189125,450
AB,SEK,HOK,SEK,2,2,3,4D,1440,2.115,1.806148591,1.644641332,1.171,0.189125,450
P,SEK,SEK,SEK,2,2,3,4E,1440,2.241,1.913748933,1.752241674,1.171,0.189125,450
AB,SEK,SEK,SEK,2,2,3,4F,1440,1.235,1.054654142,0.893146883,1.171,0.189125,450
P,HOK,SEK,SEK,2,2,3,4G,1440,1.836,1.567890692,1.406383433,1.171,0.189125,450
AB,HOK,SEK,SEK,2,2,3,4H,1440,1.265,1.080273271,0.918766012,1.171,0.189125,450
P,HOK,HOK,SEK,2,1,3,5A,1440,1.666,1.422715628,1.261208369,1.171,0.189125,450
AB,HOK,HOK,SEK,2,1,3,5B,1440,2.583,2.205807003,2.044299744,1.171,0.189125,450
P,SEK,HOK,SEK,2,1,3,5C,1440,2.025,1.729291204,1.567783945,1.171,0.189125,450
AB,SEK,HOK,SEK,2,1,3,5D,1440,1.847,1.577284372,1.415777114,1.171,0.189125,450
P,SEK,SEK,SEK,2,1,3,5E,1440,2.794,2.385994876,2.224487617,1.171,0.189125,450
AB,SEK,SEK,SEK,2,1,3,5F,1440,2.431,2.076003416,1.914496157,1.171,0.189125,450
P,HOK,SEK,SEK,2,1,3,5G,1440,1.892,1.615713066,1.454205807,1.171,0.189125,450
